question,received_answer,expected_answer,tema,flag_original,flag_synthetic,flag_typo_injected,flag_informal,latency,type,score,tool
Por que motivo a vacinação infantil deve ser priorizada?,"A vacinação infantil deve ser priorizada pelo Ministério da Saúde porque:

Crianças têm o sistema imunológico ainda em desenvolvimento, ficando mais suscetíveis a doenças graves, complicações e mortes evitáveis pelo Programa Nacional de Imunizações;
A vacinação desde o nascimento neutraliza riscos que são significativamente maiores nessa faixa etária;
Ajuda a evitar surtos de doenças já controladas ou erradicadas, como poliomielite, sarampo e rubéola;
Previne sequelas a longo prazo, que podem afetar o desenvolvimento físico, neurológico e cognitivo;
Promove imunidade coletiva, protegendo também quem não pode tomar vacinas por motivos de saúde;
É gratuita e garantida em todo o território nacional pelo SUS e pelo Programa Nacional de Imunizações, reduzindo desigualdades em saúde.

Se quiser saber mais sobre o calendário vacinal infantil ou detalhes sobre vacinas específicas, posso ajudar! Tem interesse em algum desses temas?","A vacinação é uma estratégia para a proteção segura e eficaz contra doenças infecciosas com potencial de gravidade e por isto deve ser feita na época certa, conforme o Calendário Nacional de Vacinação. Atrasar as doses vacinais deixa a pessoa vulnerável e poderá contrair doenças que podem ser prevenidas. Estas doenças têm potencial de gravidade e podem levar à hospitalização, sequelas e até à morte precoce. A maioria das vacinas têm recomendação logo na primeira infância, de modo a proteger a criança nos primeiros mil dias de vida, fase muito importante de crescimento e desenvolvimento do ser humano. O cuidado de atualizar a situação vacinal da mulher em idade fértil e a vacinação da gestante são estratégias de proteção da criança em seu início de vida. E. logo após, ao nascer, a criança recebe seu Cartão de Vacinas e dá início ao seu próprio histórico vacinal, com agenda para todas as fases do ciclo de vida (criança, adolescente, jovem, adulto e idoso). Assim sendo, todas as idades têm o seu cronograma de vacinação. Saiba mais no link <https://www.gov.br/saude/pt-br/vacinacao>.",Informações Gerais,0,1,0,0,29.73,factual_correctness(mode=f1),0.18,ragas
Por que motivo as imunizações são compulsórias?,"As imunizações são consideradas compulsórias no Brasil porque são fundamentais para proteger tanto o indivíduo quanto toda a população contra doenças infecciosas graves.

A obrigatoriedade da vacinação está prevista na Lei nº seis mil duzentos e cinquenta e nove de mil novecentos e setenta e cinco, que instituiu o Programa Nacional de Imunizações (PNI) sob responsabilidade do Ministério da Saúde.

Além disso, o Estatuto da Criança e do Adolescente determina que a vacinação é obrigatória nos casos recomendados pelas autoridades sanitárias.

Essas medidas têm como objetivo garantir a proteção coletiva e evitar a disseminação de doenças que podem ser prevenidas por vacinas.

Se quiser saber mais sobre o Programa Nacional de Imunizações, vacinas disponíveis ou o calendário vacinal, posso te ajudar! Tem mais alguma dúvida?","A vacinação é um direito e uma responsabilidade de cada um. As vacinas são instrumentos essenciais para a proteção individual e coletiva contra sérias doenças infecciosas de ocorrência no mundo globalizado, onde as doenças estão presentes, com um trânsito intenso de idas e vindas em viagens internacionais que favorecem a rápida disseminação de agentes infecciosos causadores de adoecimentos, hospitalizações, sequelas, sofrimento e até a morte, precocemente. A obrigatoriedade da vacinação é uma estratégia de saúde pública necessária para assegurar a proteção do indivíduo e de toda a população e conquistar um país livre de doenças evitáveis por imunizantes. No Brasil, a vacinação é pautada pela Lei nº 6.259/1975 que estabelece o Programa Nacional de Imunizações (PNI)/MS como responsável pela política de vacinação no país. O Estatuto da Criança e do Adolescente (ECA) determina como obrigatória a vacinação nos casos recomendados pelas autoridades sanitárias. Assim, o Calendário Nacional de Vacinação é emitido pelo Ministério da Saúde por meio do PNI, que apresenta as vacinas, indicações, doses e intervalos por grupos etários, detalhamento sobre sua administração, sendo publicado e atualizado no portal desde Ministério. Saiba mais no link <https://www.gov.br/saude/pt-br/vacinacao>.",,0,1,0,0,15.52,factual_correctness(mode=f1),0.56,ragas
Por que o anticorpo monoclonal Nirsevimabe é considerado relevante para lactentes?,"O anticorpo monoclonal Nirsevimabe é considerado relevante para lactentes porque oferece proteção contra a bronquiolite, uma infecção aguda do trato respiratório inferior que afeta principalmente crianças menores de dois anos.

A bronquiolite é causada, em grande parte, pelo Vírus Sincicial Respiratório (VSR), que pode provocar inflamação e obstrução dos bronquíolos, levando a dificuldades respiratórias, sibilância e, em casos mais graves, insuficiência respiratória que pode exigir suporte ventilatório.

O Nirsevimabe fornece proteção imediata contra o VSR, ajudando a prevenir complicações graves em lactentes.

Se quiser saber mais sobre vacinas, o Programa Nacional de Imunizações ou outros temas relacionados à saúde infantil, posso ajudar! Tem mais alguma dúvida?","Este anticorpo monoclonal, o Nirsevimabe, protege as crianças de pouca idade da bronquiolite, uma infecção aguda do trato respiratório inferior que acomete predominantemente lactentes menores de 2 anos. Caracteriza-se por inflamação e obstrução dos bronquíolos, resultando em dificuldade respiratória, sibilância e, em casos graves, insuficiência respiratória com necessidade de suporte ventilatório. O VSR é o agente etiológico mais frequentemente associado à bronquiolite.",VSR - Informações Gerais,0,1,0,0,15.68,factual_correctness(mode=f1),0.96,ragas
"Por que o sistema bloqueou minha solicitação de saque exibindo a mensagem ""CPF não autorizado no Meu SUS Digital""?","Desculpe, não posso ajudar com isso. Se precisar de orientações sobre vacinas e suas reações, calendário vacinal ou sobre o Programa Farmácia Popular, conte comigo!","Por segurança, você precisa entrar no seu aplicativo ""Meu SUS Digital"" e habilitar a opção que autoriza a retirada de medicamentos pelo programa.",Suporte ao Sistema Autorizador e Erros Técnicos,0,1,0,0,10.22,factual_correctness(mode=f1),0.0,ragas
Por que o sistema diz que meu CPF não está contemplado para pegar absorventes?,"O sistema pode informar que seu CPF não está contemplado para retirar absorventes pelo Programa Farmácia Popular caso seus dados no CadÚnico não estejam atualizados na base do programa.

Para resolver essa situação, é importante:

Verificar seu cadastro e situação no CadÚnico, procurando o CRAS (Centro de Referência de Assistência Social) do seu município.
Se necessário, entre em contato com a central de atendimento do Ministério da Saúde pelo telefone 121 para orientações.

Se precisar de mais informações sobre o Programa Farmácia Popular ou outros benefícios, posso ajudar! Tem mais alguma dúvida?",Isso pode acontecer se seus dados no CadÚnico ainda não foram atualizados na base do programa. Verifique sua situação no CRAS ou ligue 121.,Suporte ao Sistema Autorizador e Erros Técnicos,1,0,0,0,17.4,factual_correctness(mode=f1),0.55,ragas
"Por que o sistema rejeitou minha compra com a mensagem ""idade mínima""?","A mensagem ""idade mínima"" significa que o medicamento que você tentou adquirir pelo Programa Farmácia Popular possui uma restrição de idade, conforme protocolos médicos definidos pelo Ministério da Saúde.

Recomendo que você verifique se a sua situação está de acordo com a faixa etária exigida para o medicamento desejado.

Se precisar de mais informações sobre outros benefícios do Programa Farmácia Popular ou sobre vacinas e o calendário vacinal, posso ajudar! Deseja saber mais detalhes?",Alguns medicamentos possuem faixas etárias definidas por protocolos médicos para serem liberados pelo programa. Verifique se o seu caso se enquadra na regra da patologia.,Suporte ao Sistema Autorizador e Erros Técnicos,0,1,0,0,15.1,factual_correctness(mode=f1),0.6,ragas
Por que os educadores do ensino públic oe prilvado têm prioridade na campanha de vacinação contra influenza?,"Os educadores do ensino público e privado têm prioridade na campanha de vacinação contra influenza porque:

Trabalham em ambientes com grande aglomeração de pessoas, principalmente com crianças, que são importantes transmissores do vírus.
Estão mais expostos ao risco de infecção devido ao contato frequente com alunos e colegas.
A vacinação desse grupo ajuda a reduzir o absenteísmo escolar causado pela gripe, protegendo tanto os educadores quanto os alunos e suas famílias.

Se quiser saber mais sobre outros grupos prioritários ou detalhes sobre o calendário vacinal do Programa Nacional de Imunizações, posso ajudar! Tem mais alguma dúvida?","Professores atuam em ambientes com grande aglomeração — especialmente crianças, são importantes vetores do vírus — e estão expostos a risco aumentado de infecção. A vacinação também reduz o absenteísmo escolar durante as temporadas de gripe. Professores convivem diariamente com muitas crianças, que transmitem facilmente o vírus. Ao se vacinar, o professor se protege e reduz a transmissão para alunos e suas famílias. Por isso, integra o grupo prioritário da campanha.",Vacina influenza,0,1,1,0,16.33,factual_correctness(mode=f1),0.89,ragas
Por que os educadores do ensino público e privado têm prioridade na campanha de vacinação contra influenza?,"Os educadores do ensino público e privado têm prioridade na campanha de vacinação contra influenza porque:

Trabalham em ambientes com grande aglomeração de pessoas, especialmente com crianças, que são importantes transmissores do vírus.
Estão mais expostos ao risco de infecção devido ao contato frequente com alunos e colegas.
A vacinação desse grupo ajuda a reduzir o absenteísmo escolar causado pela gripe, protegendo tanto os educadores quanto os alunos e suas famílias.

Se quiser saber mais sobre outros grupos prioritários ou detalhes sobre o Programa Nacional de Imunizações do Ministério da Saúde, posso te ajudar! Tem mais alguma dúvida?","Professores atuam em ambientes com grande aglomeração — especialmente crianças, são importantes vetores do vírus — e estão expostos a risco aumentado de infecção. A vacinação também reduz o absenteísmo escolar durante as temporadas de gripe. Professores convivem diariamente com muitas crianças, que transmitem facilmente o vírus. Ao se vacinar, o professor se protege e reduz a transmissão para alunos e suas famílias. Por isso, integra o grupo prioritário da campanha.",Vacina influenza,0,1,0,0,15.87,factual_correctness(mode=f1),1.0,ragas
Por que pessoas com doenças crônicas têm maior risco de complicações por influenza?,"Pessoas com doenças crônicas, como diabetes ou problemas cardíacos, têm maior risco de complicações graves por influenza porque a infecção pode agravar as condições de saúde já existentes.

Por esse motivo, o Ministério da Saúde considera esse grupo como prioritário nas campanhas anuais de vacinação contra a gripe, dentro das ações do Programa Nacional de Imunizações.

Se quiser saber mais sobre a vacinação para pessoas com doenças crônicas ou sobre outros grupos prioritários, posso te ajudar! Tem mais alguma dúvida?","Quem tem doenças crônicas como diabetes ou problemas cardíacos corre maior risco de complicações graves com a gripe. A infecção pode piorar a doença já existente. Por isso, esse grupo é prioritário na campanha anual.",Vacina influenza,1,0,0,0,15.43,factual_correctness(mode=f1),0.89,ragas
Por que professores das redes pública e privada são grupo prioritário na vacinação contra influenza?,"Professores das redes pública e privada são considerados grupo prioritário na vacinação contra influenza porque trabalham em ambientes com grande aglomeração, principalmente com crianças, que são importantes transmissores do vírus.

Esses profissionais estão mais expostos ao risco de infecção e, ao serem vacinados, ajudam a reduzir o absenteísmo escolar durante o período de maior circulação da gripe, protegendo não só a si mesmos, mas também os alunos e suas famílias.

Se quiser saber mais sobre outros grupos prioritários ou detalhes sobre o calendário vacinal do Programa Nacional de Imunizações, posso ajudar! Tem mais alguma dúvida?","Professores atuam em ambientes com grande aglomeração — especialmente crianças, são importantes vetores do vírus — e estão expostos a risco aumentado de infecção. A vacinação também reduz o absenteísmo escolar durante as temporadas de gripe. Professores convivem diariamente com muitas crianças, que transmitem facilmente o vírus. Ao se vacinar, o professor se protege e reduz a transmissão para alunos e suas famílias. Por isso, integra o grupo prioritário da campanha.",Vacina influenza,1,0,0,0,14.19,factual_correctness(mode=f1),1.0,ragas
